Scene,Filename,Method,BE (cm),Compression Ratio,Compression Time (s),Decompression Time (s),Mean Error (Axis),Max Error (Axis),Mean Error (L2),Max Error (L2),Num Packets,Chamfer Distance,Occupancy IoU,DatasetScene,FullPath,RawBytes,CompressedBytes
sample_58,0000000116.bin,EB-HC-3D(L2),0.5,0.3048776862541618,,,0.0018703610403463,0.00250244140625,0.002391207737775,0.0042917981236456,3611,1.2410842884201632e-05,0.9413658278457196,campus,data/KITTI_paper/campus/0000000116.bin,1973504,601677.3333333333
sample_58,0000000116.bin,EB-HC(Axis),1.0,0.351389204176936,,,0.0046541029587388,0.0090000629425048,0.0058225673995785,0.0103929281365734,4161,7.531130595028271e-05,0.8745765594659334,campus,data/KITTI_paper/campus/0000000116.bin,1973504,693467.9999999999
sample_58,0000000116.bin,EB-HC(L2),1.0,0.3579548525532927,,,0.0038987472653388,0.0079998970031738,0.0048692499818172,0.0086615018863106,4239,5.295368207523732e-05,0.8996246170662601,campus,data/KITTI_paper/campus/0000000116.bin,1973504,706425.3333333334
sample_58,0000000116.bin,EB-Octree(Axis),1.0,0.5501666072123492,,,0.0001558489311719,0.0079998970031738,0.0001829196635265,0.0099498361278938,6515,1.7444073690751711e-06,0.9996366994141778,campus,data/KITTI_paper/campus/0000000116.bin,1973504,1085756.0
sample_58,0000000116.bin,EB-Octree(L2),1.0,0.5442076631210274,,,0.0003453594981692,0.0099999997764825,0.0003888606722596,0.0100002288932043,6444,4.377708273993602e-06,0.999137213350488,campus,data/KITTI_paper/campus/0000000116.bin,1973504,1073996.0
sample_58,0000000116.bin,EB-HC-3D(Axis),1.0,0.2754376648506075,,,0.0037819915451109,0.0058772563934326,0.0048560170336243,0.0086257308972656,3262,5.0986856922499935e-05,0.8894102164304004,campus,data/KITTI_paper/campus/0000000116.bin,1973504,543577.3333333333
sample_58,0000000116.bin,EB-HC-3D(L2),1.0,0.2754383404678514,,,0.0037819652352482,0.0058772563934326,0.0048559750119856,0.0086257308972656,3262,5.098614169014102e-05,0.8894102164304004,campus,data/KITTI_paper/campus/0000000116.bin,1973504,543578.6666666665
sample_58,0000000116.bin,EB-HC(Axis),2.0,0.3246692177973796,,,0.009067840874195,0.0180000066757202,0.0113653060460115,0.0207857186303203,3845,0.0002836725381032,0.7770616649399228,campus,data/KITTI_paper/campus/0000000116.bin,1973504,640735.9999999999
sample_58,0000000116.bin,EB-HC(L2),2.0,0.3281229731482682,,,0.0083384877070784,0.0170000195503234,0.0104496958711966,0.0190538449900434,3886,0.0002401668842687,0.7845077839136951,campus,data/KITTI_paper/campus/0000000116.bin,1973504,647551.9999999999
sample_58,0000000116.bin,EB-Octree(Axis),2.0,0.526965911056341,,,0.0010464638471603,0.0160000324249267,0.0011948080756665,0.020615560510091,6240,1.9033898031676087e-05,0.9955971131587308,campus,data/KITTI_paper/campus/0000000116.bin,1973504,1039969.3333333333
sample_58,0000000116.bin,EB-Octree(L2),2.0,0.510838927444113,,,0.0019045682856813,0.0199999995529651,0.0021271546439956,0.0200000762940021,6049,4.087576049899318e-05,0.9911535204451972,campus,data/KITTI_paper/campus/0000000116.bin,1973504,1008142.6666666667
sample_58,0000000116.bin,EB-HC-3D(Axis),2.0,0.2465975915596489,,,0.0075842039659619,0.0120329856872558,0.0097778436069288,0.0170717588014183,2920,0.00020425059467,0.7959053363764809,campus,data/KITTI_paper/campus/0000000116.bin,1973504,486661.3333333333
sample_58,0000000116.bin,EB-HC-3D(L2),2.0,0.2466070502010637,,,0.0075842388905584,0.0120329856872558,0.0097778068743151,0.0170717588014183,2921,0.0002042482744844,0.7958809384721977,campus,data/KITTI_paper/campus/0000000116.bin,1973504,486680.0
sample_59,0000000118.bin,Huffman,0.0,0.6577930690110294,,,0.0,0.0,0.0,0.0,7783,0.0,1.0,campus,data/KITTI_paper/campus/0000000118.bin,1971936,1297125.8333333333
sample_59,0000000118.bin,EB-HC(Axis),0.5,0.3751474016736175,,,0.0023919059894979,0.0030059814453125,0.0029702227379989,0.0051986495782375,4439,2.002473339237667e-05,0.927559928757044,campus,data/KITTI_paper/campus/0000000118.bin,1971936,739766.6666666666
sample_59,0000000118.bin,EB-HC(L2),0.5,0.3871369726671319,,,0.0016247862949967,0.0020065307617187,0.0020173896378878,0.0034672237126372,4581,9.430219267724936e-06,0.9572368421052632,campus,data/KITTI_paper/campus/0000000118.bin,1971936,763409.3333333334
sample_59,0000000118.bin,EB-Octree(Axis),0.5,0.5567902136107189,,,6.044866495358292e-06,0.003000259399414,7.414110344841173e-06,0.0043591026383292,6588,3.826909383020568e-08,0.9999545674824328,campus,data/KITTI_paper/campus/0000000118.bin,1971936,1097954.6666666665
sample_59,0000000118.bin,EB-Octree(L2),0.5,0.5558341311956033,,,2.101491736539174e-05,0.005000002682209,2.3858249047220747e-05,0.0050001621255432,6577,1.37186375405754e-07,0.9999091349648656,campus,data/KITTI_paper/campus/0000000118.bin,1971936,1096069.3333333333
sample_59,0000000118.bin,EB-HC-3D(Axis),0.5,0.304504811515181,,,0.0018653861479833,0.0025005340576171,0.0023867138555273,0.0042938962636108,3603,1.2359291928009838e-05,0.941810376512445,campus,data/KITTI_paper/campus/0000000118.bin,1971936,600464.0
sample_59,0000000118.bin,EB-HC-3D(L2),0.5,0.3045054876696471,,,0.0018653844017535,0.0025005340576171,0.0023867091412755,0.0042938962636108,3603,1.2359237215771802e-05,0.941810376512445,campus,data/KITTI_paper/campus/0000000118.bin,1971936,600465.3333333331
sample_59,0000000118.bin,EB-HC(Axis),1.0,0.3513954475872104,,,0.004645618610084,0.0090003013610839,0.0058116646359893,0.0103929281365734,4158,7.512025220227835e-05,0.880495893647608,campus,data/KITTI_paper/campus/0000000118.bin,1971936,692929.3333333334
sample_59,0000000118.bin,EB-HC(L2),1.0,0.3579690213069795,,,0.0039061326533555,0.0070000290870666,0.0048763864358869,0.0086614846823587,4236,5.30513410572894e-05,0.8999266598599347,campus,data/KITTI_paper/campus/0000000118.bin,1971936,705891.9999999999
sample_59,0000000118.bin,EB-Octree(Axis),1.0,0.5503464615484478,,,0.0001530760928289,0.0090000629425048,0.0001793574710258,0.0099999427799957,6512,1.708885449451312e-06,0.999575969590962,campus,data/KITTI_paper/campus/0000000118.bin,1971936,1085248.0
sample_59,0000000118.bin,EB-Octree(L2),1.0,0.5437688309018819,,,0.0003614317101892,0.010000005364418,0.0004061004304031,0.0100003242510865,6434,4.621468431669368e-06,0.998985432629698,campus,data/KITTI_paper/campus/0000000118.bin,1971936,1072277.3333333333
sample_59,0000000118.bin,EB-HC-3D(Axis),1.0,0.2751894584814112,,,0.0037878763396292,0.0058584213256835,0.0048647385735412,0.0085148944104412,3256,5.1120610524986535e-05,0.8879087256766224,campus,data/KITTI_paper/campus/0000000118.bin,1971936,542656.0
sample_59,0000000118.bin,EB-HC-3D(L2),1.0,0.2751914869448095,,,0.0037879028823226,0.0058584213256835,0.0048647559302472,0.0085148944104412,3256,5.112089173500444e-05,0.8879087256766224,campus,data/KITTI_paper/campus/0000000118.bin,1971936,542659.9999999999
sample_59,0000000118.bin,EB-HC(Axis),2.0,0.3246954600284525,,,0.0090671563521027,0.0180001258850097,0.0113509257374012,0.0207853056690239,3842,0.0002832507190764,0.7854844379546253,campus,data/KITTI_paper/campus/0000000118.bin,1971936,640278.6666666665
sample_59,0000000118.bin,EB-HC(L2),2.0,0.3281140970092335,,,0.0083369687199592,0.016000747680664,0.0104557416177299,0.0190535180784018,3883,0.0002403503967892,0.7809778065420813,campus,data/KITTI_paper/campus/0000000118.bin,1971936,647019.9999999999
sample_59,0000000118.bin,EB-Octree(Axis),2.0,0.5261685301483754,,,0.0010756782721728,0.0179998874664306,0.001226238605134,0.0207362893557157,6226,1.9532874204212047e-05,0.9950820168270684,campus,data/KITTI_paper/campus/0000000118.bin,1971936,1037570.6666666667
sample_59,0000000118.bin,EB-Octree(L2),2.0,0.5099374421887931,,,0.0019451911794021,0.020000010728836,0.0021697777268666,0.0200002670290359,6034,4.192447163293696e-05,0.9902301805753002,campus,data/KITTI_paper/campus/0000000118.bin,1971936,1005563.9999999999
sample_59,0000000118.bin,EB-HC-3D(Axis),2.0,0.2462547804120755,,,0.0075743002817034,0.012070894241333,0.0097667446558689,0.0172118804857289,2914,0.0002037457071176,0.7913079963185534,campus,data/KITTI_paper/campus/0000000118.bin,1971936,485598.6666666665
sample_59,0000000118.bin,EB-HC-3D(L2),2.0,0.2462683035013982,,,0.0075742346234619,0.012070894241333,0.0097665596199644,0.0172118804857289,2914,0.000203739956171,0.7913079963185534,campus,data/KITTI_paper/campus/0000000118.bin,1971936,485625.33333333314
sample_60,0000000120.bin,Huffman,0.0,0.6577777563676095,,,0.0,0.0,0.0,0.0,7784,0.0,1.0,campus,data/KITTI_paper/campus/0000000120.bin,1972064,1297179.8333333335
sample_60,0000000120.bin,EB-HC(Axis),0.5,0.3751507726591699,,,0.0023940068203955,0.0039999485015869,0.00297337581613,0.0051975655390096,4439,2.005522449385816e-05,0.931568037836102,campus,data/KITTI_paper/campus/0000000120.bin,1972064,739821.3333333333
sample_60,0000000120.bin,EB-HC(L2),0.5,0.3871355087867331,,,0.0016291073989123,0.0020065307617187,0.0020228255731086,0.0034672924766601,4581,9.462241037004262e-06,0.9579952620669232,campus,data/KITTI_paper/campus/0000000120.bin,1972064,763456.0
sample_60,0000000120.bin,EB-Octree(Axis),0.5,0.5571935461188549,,,5.857858013769146e-06,0.003000259399414,7.16721077895555e-06,0.0043589932495303,6593,3.7592497115463064e-08,1.0,campus,data/KITTI_paper/campus/0000000120.bin,1972064,1098821.3333333335
sample_60,0000000120.bin,EB-Octree(L2),0.5,0.5563308290197478,,,2.0340154151199386e-05,0.0049999952316284,2.3134713542509345e-05,0.0050001621255432,6583,1.330799858312771e-07,0.9999848784987374,campus,data/KITTI_paper/campus/0000000120.bin,1972064,1097120.0
sample_60,0000000120.bin,EB-HC-3D(Axis),0.5,0.3047325036104304,,,0.0018646516837179,0.00250244140625,0.0023873162771436,0.0042593398816096,3606,1.2353549079116672e-05,0.9402908418565749,campus,data/KITTI_paper/campus/0000000120.bin,1972064,600951.9999999999
sample_60,0000000120.bin,EB-HC-3D(L2),0.5,0.3047325036104304,,,0.0018646516837179,0.00250244140625,0.0023873162771436,0.0042593398816096,3606,1.2353549079116672e-05,0.9402908418565749,campus,data/KITTI_paper/campus/0000000120.bin,1972064,600951.9999999999
sample_60,0000000120.bin,EB-HC(Axis),1.0,0.3514361940924162,,,0.0046471459791064,0.0090003013610839,0.0058129089266432,0.0103929281365734,4159,7.515910113661337e-05,0.874897224348615,campus,data/KITTI_paper/campus/0000000120.bin,1972064,693054.6666666667
sample_60,0000000120.bin,EB-HC(L2),1.0,0.3580377377880907,,,0.0039032178465276,0.0079998970031738,0.0048690885216315,0.0086615534985765,4237,5.292972013222419e-05,0.8886080648846242,campus,data/KITTI_paper/campus/0000000120.bin,1972064,706073.3333333334
sample_60,0000000120.bin,EB-Octree(Axis),1.0,0.5506995040052791,,,0.0001552081230329,0.0080001354217529,0.0001819649031453,0.0106302276326155,6517,1.7324493525193477e-06,0.9993498147728131,campus,data/KITTI_paper/campus/0000000120.bin,1972064,1086014.6666666667
sample_60,0000000120.bin,EB-Octree(L2),1.0,0.5445272905274203,,,0.0003485973575152,0.0099999979138374,0.0003920022139171,0.0100003242510865,6444,4.414908065417463e-06,0.9987602243691508,campus,data/KITTI_paper/campus/0000000120.bin,1972064,1073842.6666666667
sample_60,0000000120.bin,EB-HC-3D(Axis),1.0,0.2754623244140826,,,0.003786944784224,0.0054483413696289,0.0048632397287757,0.0085640023837878,3260,5.109252683122188e-05,0.8867563749482726,campus,data/KITTI_paper/campus/0000000120.bin,1972064,543229.3333333334
sample_60,0000000120.bin,EB-HC-3D(L2),1.0,0.2754643527458202,,,0.0037869119551032,0.0054483413696289,0.0048632116849218,0.0085640023837878,3260,5.109209102617764e-05,0.8867294520547945,campus,data/KITTI_paper/campus/0000000120.bin,1972064,543233.3333333331
sample_60,0000000120.bin,EB-HC(Axis),2.0,0.3247298262125367,,,0.0090672196820378,0.0180001258850097,0.0113587204240013,0.0207858046568732,3843,0.0002834642523217,0.7740018246216593,campus,data/KITTI_paper/campus/0000000120.bin,1972064,640388.0
sample_60,0000000120.bin,EB-HC(L2),2.0,0.3281847512724401,,,0.0083483904600143,0.0170000791549682,0.0104634599190991,0.0190535180784018,3884,0.0002408129103079,0.7942975733488871,campus,data/KITTI_paper/campus/0000000120.bin,1972064,647201.3333333334
sample_60,0000000120.bin,EB-Octree(Axis),2.0,0.526634024047901,,,0.0010661564301699,0.0169999599456787,0.0012172970657905,0.0206399868719514,6232,1.944093497508916e-05,0.9949369766949792,campus,data/KITTI_paper/campus/0000000120.bin,1972064,1038555.9999999999
sample_60,0000000120.bin,EB-Octree(L2),2.0,0.5102978402323657,,,0.001940440502949,0.0199999958276748,0.0021664256016646,0.0200002670290359,6039,4.19436492429286e-05,0.9902425762015528,campus,data/KITTI_paper/campus/0000000120.bin,1972064,1006340.0
sample_60,0000000120.bin,EB-HC-3D(Axis),2.0,0.2465241155121402,,,0.007586542982608,0.0120325088500976,0.0097818800218074,0.0172391513625508,2917,0.0002043058326798,0.7950493570681766,campus,data/KITTI_paper/campus/0000000120.bin,1972064,486161.33333333326
sample_60,0000000120.bin,EB-HC-3D(L2),2.0,0.246537637723725,,,0.007586439140141,0.0120325088500976,0.0097817492405301,0.0172391513625508,2918,0.0002043015408893,0.7950249837062785,campus,data/KITTI_paper/campus/0000000120.bin,1972064,486188.0
sample_61,0000000122.bin,Huffman,0.0,0.6578620740007626,,,0.0,0.0,0.0,0.0,7786,0.0,1.0,campus,data/KITTI_paper/campus/0000000122.bin,1972304,1297504.0
sample_61,0000000122.bin,EB-HC(Axis),0.5,0.3751456841000846,,,0.002388393273577,0.0049998760223388,0.0029679888172501,0.0051975655390096,4440,2.000412325330043e-05,0.9249089584850692,campus,data/KITTI_paper/campus/0000000122.bin,1972304,739901.3333333333
sample_61,0000000122.bin,EB-HC(L2),0.5,0.3871188214392913,,,0.0016265283338725,0.0020065307617187,0.00201868430014,0.0034677778026553,4582,9.434288354888444e-06,0.9604456907167548,campus,data/KITTI_paper/campus/0000000122.bin,1972304,763516.0
sample_61,0000000122.bin,EB-Octree(Axis),0.5,0.556923611505461,,,5.776023044745671e-06,0.003000259399414,7.112527930378805e-06,0.0043591026383292,6591,3.74091233808287e-08,1.0,campus,data/KITTI_paper/campus/0000000122.bin,1972304,1098422.6666666667
sample_61,0000000122.bin,EB-Octree(L2),0.5,0.5560028609517937,,,2.058914469671436e-05,0.0049999989569187,2.3359927225430724e-05,0.0050001621255432,6580,1.35143659518055e-07,1.0,campus,data/KITTI_paper/campus/0000000122.bin,1972304,1096606.6666666665
sample_61,0000000122.bin,EB-HC-3D(Axis),0.5,0.3048488806323298,,,0.0018671685829758,0.00250244140625,0.0023886185565412,0.0042899074649384,3608,1.2376043984828835e-05,0.9451415274955084,campus,data/KITTI_paper/campus/0000000122.bin,1972304,601254.6666666666
sample_61,0000000122.bin,EB-HC-3D(L2),0.5,0.3048488806323298,,,0.0018671685829758,0.00250244140625,0.0023886185565412,0.0042899074649384,3608,1.2376043984828835e-05,0.9451415274955084,campus,data/KITTI_paper/campus/0000000122.bin,1972304,601254.6666666666
sample_61,0000000122.bin,EB-HC(Axis),1.0,0.351434667272388,,,0.0046592489816248,0.0090000629425048,0.0058284890964606,0.0103929281365734,4159,7.549867577717553e-05,0.8811826195935457,campus,data/KITTI_paper/campus/0000000122.bin,1972304,693135.9999999999
sample_61,0000000122.bin,EB-HC(L2),1.0,0.3579813253940569,,,0.0039054690860211,0.0080000162124633,0.0048754093944841,0.0086614846823587,4237,5.304081643464717e-05,0.895691707540946,campus,data/KITTI_paper/campus/0000000122.bin,1972304,706048.0
sample_61,0000000122.bin,EB-Octree(Axis),1.0,0.5505040467054436,,,0.0001520172954769,0.0070002079010009,0.0001784842380311,0.0099498361278938,6515,1.693353525835099e-06,0.9996214816721426,campus,data/KITTI_paper/campus/0000000122.bin,1972304,1085761.3333333333
sample_61,0000000122.bin,EB-Octree(L2),1.0,0.5442764739445171,,,0.0003472570388112,0.010000005364418,0.0003900488496428,0.0100003242510865,6441,4.390859850413727e-06,0.99912190395446,campus,data/KITTI_paper/campus/0000000122.bin,1972304,1073478.6666666667
sample_61,0000000122.bin,EB-HC-3D(Axis),1.0,0.2755437295670444,,,0.0037905459757894,0.0056235790252685,0.0048722592413524,0.0085383395366045,3261,5.127537511734463e-05,0.8866838119731391,campus,data/KITTI_paper/campus/0000000122.bin,1972304,543456.0
sample_61,0000000122.bin,EB-HC-3D(L2),1.0,0.2755457576519644,,,0.0037905576173216,0.0056235790252685,0.0048722703409187,0.0085383395366045,3261,5.1275431711384536e-05,0.8866838119731391,campus,data/KITTI_paper/campus/0000000122.bin,1972304,543460.0
sample_61,0000000122.bin,EB-HC(Axis),2.0,0.3246794949798138,,,0.0090734278783202,0.0180006027221679,0.0113622403044915,0.0207852712572348,3843,0.0002838876729514,0.7644497863247863,campus,data/KITTI_paper/campus/0000000122.bin,1972304,640366.6666666666
sample_61,0000000122.bin,EB-HC(L2),2.0,0.3281468441646588,,,0.0083398902788758,0.0169999599456787,0.0104516128282692,0.0190543439905514,3884,0.0002404056955241,0.8037156263640332,campus,data/KITTI_paper/campus/0000000122.bin,1972304,647205.3333333331
sample_61,0000000122.bin,EB-Octree(Axis),2.0,0.5272777421736203,,,0.0010380147723481,0.0169999599456787,0.0011826809176235,0.0198998280090681,6240,1.8760138746350363e-05,0.9951428398498972,campus,data/KITTI_paper/campus/0000000122.bin,1972304,1039952.0000000001
sample_61,0000000122.bin,EB-Octree(L2),2.0,0.5109631510490608,,,0.0019103101221844,0.020000010728836,0.0021280082762858,0.0200002670290359,6047,4.109454252662974e-05,0.9905797320591526,campus,data/KITTI_paper/campus/0000000122.bin,1972304,1007774.6666666667
sample_61,0000000122.bin,EB-HC-3D(Axis),2.0,0.2466381112309934,,,0.0075909942388534,0.0119432806968688,0.00979939718496,0.0171082149307679,2919,0.0002048721007885,0.7998583260680034,campus,data/KITTI_paper/campus/0000000122.bin,1972304,486445.33333333326
sample_61,0000000122.bin,EB-HC-3D(L2),2.0,0.2466435194574467,,,0.0075909355655312,0.0119432806968688,0.0097992835531791,0.0171082149307679,2919,0.000204868236098,0.7998583260680034,campus,data/KITTI_paper/campus/0000000122.bin,1972304,486455.99999999994
sample_62,0000000124.bin,Huffman,0.0,0.6578005205500213,,,0.0,0.0,0.0,0.0,7779,0.0,1.0,campus,data/KITTI_paper/campus/0000000124.bin,1970736,1296351.1666666667
sample_62,0000000124.bin,EB-HC(Axis),0.5,0.375100470078184,,,0.0023919011000543,0.0050000250339508,0.0029736640438619,0.0051992196691057,4436,2.006566398828422e-05,0.9416244772176976,campus,data/KITTI_paper/campus/0000000124.bin,1970736,739224.0
sample_62,0000000124.bin,EB-HC(L2),0.5,0.3871129026583638,,,0.0016293516382575,0.0020065307617187,0.0020247821579374,0.0034661911374285,4578,9.472858963836745e-06,0.9577310588687844,campus,data/KITTI_paper/campus/0000000124.bin,1970736,762897.3333333333
sample_62,0000000124.bin,EB-Octree(Axis),0.5,0.5575331585086316,,,6.511319952551276e-06,0.003000259399414,8.137502744100004e-06,0.0043591026383292,6593,4.314993632136912e-08,0.9999848931188156,campus,data/KITTI_paper/campus/0000000124.bin,1970736,1098750.6666666665
sample_62,0000000124.bin,EB-Octree(L2),0.5,0.5566590350001218,,,2.076791861327365e-05,0.0049999989569187,2.3863323029713315e-05,0.0050001621255432,6583,1.390973203711198e-07,0.9999697862376312,campus,data/KITTI_paper/campus/0000000124.bin,1970736,1097028.0
sample_62,0000000124.bin,EB-HC-3D(Axis),0.5,0.3050203917047573,,,0.0018707071430981,0.00250244140625,0.0023913549794013,0.0042647439277726,3607,1.2408367956093526e-05,0.94240553657571,campus,data/KITTI_paper/campus/0000000124.bin,1970736,601114.6666666666
sample_62,0000000124.bin,EB-HC-3D(L2),0.5,0.3050203917047573,,,0.0018707071430981,0.00250244140625,0.0023913549794013,0.0042647439277726,3607,1.2408367956093526e-05,0.94240553657571,campus,data/KITTI_paper/campus/0000000124.bin,1970736,601114.6666666666
sample_62,0000000124.bin,EB-HC(Axis),1.0,0.3514017098180578,,,0.0046617626212537,0.0090000629425048,0.0058334341372815,0.0103929281365734,4156,7.556160199546607e-05,0.8881085941849013,campus,data/KITTI_paper/campus/0000000124.bin,1970736,692520.0
sample_62,0000000124.bin,EB-HC(L2),1.0,0.3579684611908106,,,0.0038987561129033,0.0079998970031738,0.0048663287695748,0.0086631373477188,4233,5.290019478321024e-05,0.8975410423686285,campus,data/KITTI_paper/campus/0000000124.bin,1970736,705461.3333333334
sample_62,0000000124.bin,EB-Octree(Axis),1.0,0.5505110780946814,,,0.0001608659949852,0.0070002079010009,0.0001890306835921,0.0099498241470104,6510,1.8021775884548064e-06,0.9996072210892062,campus,data/KITTI_paper/campus/0000000124.bin,1970736,1084912.0
sample_62,0000000124.bin,EB-Octree(L2),1.0,0.5444598701534181,,,0.000359224359272,0.010000005364418,0.0004045953834869,0.0100001335145179,6438,4.560682879629602e-06,0.9990635148402688,campus,data/KITTI_paper/campus/0000000124.bin,1970736,1072986.6666666665
sample_62,0000000124.bin,EB-HC-3D(Axis),1.0,0.2757115446547212,,,0.0037856791168451,0.0058674812316894,0.0048623063249915,0.0085938419379215,3261,5.11016228970436e-05,0.8919258740659246,campus,data/KITTI_paper/campus/0000000124.bin,1970736,543354.6666666666
sample_62,0000000124.bin,EB-HC-3D(L2),1.0,0.2757128977870873,,,0.0037856607232242,0.0058674812316894,0.0048622731134947,0.0085938419379215,3261,5.110097378039368e-05,0.8919258740659246,campus,data/KITTI_paper/campus/0000000124.bin,1970736,543357.3333333333
sample_62,0000000124.bin,EB-HC(Axis),2.0,0.3246462235428794,,,0.0090568484738469,0.0180000066757202,0.0113435882692973,0.0207858562731468,3839,0.0002828651287114,0.7622993405715047,campus,data/KITTI_paper/campus/0000000124.bin,1970736,639792.0
sample_62,0000000124.bin,EB-HC(L2),2.0,0.328109565833949,,,0.0083320457488298,0.0160002708435058,0.0104339430724717,0.0190535008721007,3880,0.0002395298594481,0.7789159541861591,campus,data/KITTI_paper/campus/0000000124.bin,1970736,646617.3333333334
sample_62,0000000124.bin,EB-Octree(Axis),2.0,0.5270531753957236,,,0.0010600227396935,0.0169997215270996,0.0012082460794011,0.0194166031653351,6233,1.913927044803751e-05,0.9953648483384416,campus,data/KITTI_paper/campus/0000000124.bin,1970736,1038682.6666666667
sample_62,0000000124.bin,EB-Octree(L2),2.0,0.5107032770159643,,,0.001945044263266,0.020000010728836,0.0021679441513367,0.0200002670290359,6039,4.198801889506363e-05,0.9905536525373856,campus,data/KITTI_paper/campus/0000000124.bin,1970736,1006461.3333333334
sample_62,0000000124.bin,EB-HC-3D(Axis),2.0,0.2468181092410822,,,0.007575730793178,0.0120913982391357,0.0097704343070215,0.0171440332222679,2919,0.0002039014875423,0.7986902707770064,campus,data/KITTI_paper/campus/0000000124.bin,1970736,486413.3333333334
sample_62,0000000124.bin,EB-HC-3D(L2),2.0,0.2468316405647433,,,0.00757556874305,0.0120913982391357,0.009770215705753,0.0171440332222679,2919,0.0002038940317581,0.7986902707770064,campus,data/KITTI_paper/campus/0000000124.bin,1970736,486439.99999999994
sample_63,0000000126.bin,Huffman,0.0,0.6577897896862732,,,0.0,0.0,0.0,0.0,7786,0.0,1.0,campus,data/KITTI_paper/campus/0000000126.bin,1972672,1297603.5
sample_63,0000000126.bin,EB-HC(Axis),0.5,0.3751561334068715,,,0.0023894165642559,0.0039999485015869,0.0029676767963326,0.0051975655390096,4441,1.9993031846683903e-05,0.918665699782451,campus,data/KITTI_paper/campus/0000000126.bin,1972672,740060.0
sample_63,0000000126.bin,EB-HC(L2),0.5,0.3871256853648249,,,0.0016256513772532,0.0020065307617187,0.0020190195408322,0.0034661911374285,4583,9.440830853364576e-06,0.9601931823232248,campus,data/KITTI_paper/campus/0000000126.bin,1972672,763671.9999999999
sample_63,0000000126.bin,EB-Octree(Axis),0.5,0.5568650034065471,,,6.131822829047451e-06,0.003000259399414,7.486136413091002e-06,0.0043590752913868,6592,3.891218997594076e-08,1.0,campus,data/KITTI_paper/campus/0000000126.bin,1972672,1098512.0
sample_63,0000000126.bin,EB-Octree(L2),0.5,0.5559254993565411,,,2.0544754079310223e-05,0.005000002682209,2.33610398680342e-05,0.0050001621255432,6580,1.3424200551446776e-07,0.9999848844415556,campus,data/KITTI_paper/campus/0000000126.bin,1972672,1096658.6666666667
sample_63,0000000126.bin,EB-HC-3D(Axis),0.5,0.3049582833165709,,,0.0018633889267221,0.0024948120117187,0.0023838746651113,0.0042883527554675,3610,1.2325837070999048e-05,0.9438225356250918,campus,data/KITTI_paper/campus/0000000126.bin,1972672,601582.6666666665
sample_63,0000000126.bin,EB-HC-3D(L2),0.5,0.3049582833165709,,,0.0018633889267221,0.0024948120117187,0.0023838746651113,0.0042883527554675,3610,1.2325837070999048e-05,0.9438225356250918,campus,data/KITTI_paper/campus/0000000126.bin,1972672,601582.6666666665
sample_63,0000000126.bin,EB-HC(Axis),1.0,0.3514840108576929,,,0.0046572089195251,0.0090000629425048,0.0058238501666305,0.0103929281365734,4161,7.534902998683435e-05,0.8831076366639612,campus,data/KITTI_paper/campus/0000000126.bin,1972672,693362.6666666667
sample_63,0000000126.bin,EB-HC(L2),1.0,0.3580328272177703,,,0.0039035398513078,0.0079998970031738,0.0048739824248937,0.0086615534985765,4238,5.30459805532182e-05,0.8916263905968485,campus,data/KITTI_paper/campus/0000000126.bin,1972672,706281.3333333334
sample_63,0000000126.bin,EB-Octree(Axis),1.0,0.5506602212633424,,,0.0001489392307121,0.008000373840332,0.0001750260774339,0.0098994517782387,6518,1.6646629674988204e-06,0.9995314389359128,campus,data/KITTI_paper/campus/0000000126.bin,1972672,1086272.0
sample_63,0000000126.bin,EB-Octree(L2),1.0,0.5448488141971904,,,0.0003392192302271,0.010000005364418,0.0003814565044522,0.0100003242510865,6449,4.310968486546999e-06,0.999032706607823,campus,data/KITTI_paper/campus/0000000126.bin,1972672,1074808.0
sample_63,0000000126.bin,EB-HC-3D(Axis),1.0,0.2756281834993349,,,0.0037841505836695,0.005134105682373,0.0048589932505241,0.0085161319027343,3263,5.1040181802802914e-05,0.8938361068942801,campus,data/KITTI_paper/campus/0000000126.bin,1972672,543723.9999999999
sample_63,0000000126.bin,EB-HC-3D(L2),1.0,0.2756295353037234,,,0.0037841375451534,0.005134105682373,0.0048589705239497,0.0085161319027343,3263,5.1039745234866e-05,0.8938632295023272,campus,data/KITTI_paper/campus/0000000126.bin,1972672,543726.6666666666
sample_63,0000000126.bin,EB-HC(Axis),2.0,0.3247324779115162,,,0.009061143733561,0.0180001258850097,0.0113511777128775,0.0207857874515056,3844,0.0002832097642137,0.7768851512016873,campus,data/KITTI_paper/campus/0000000126.bin,1972672,640590.6666666665
sample_63,0000000126.bin,EB-HC(L2),2.0,0.328213374211898,,,0.0083452193066477,0.0169999599456787,0.0104530428412384,0.0190535180784018,3885,0.000240365655178,0.7983649372908561,campus,data/KITTI_paper/campus/0000000126.bin,1972672,647457.3333333333
sample_63,0000000126.bin,EB-Octree(Axis),2.0,0.5271050297937687,,,0.0010580009547993,0.0180001258850097,0.0012071001869991,0.0198493398412192,6239,1.930838062424211e-05,0.9950750079313524,campus,data/KITTI_paper/campus/0000000126.bin,1972672,1039805.3333333334
