Scene,Filename,Method,BE (cm),Compression Ratio,Compression Time (s),Decompression Time (s),Mean Error (Axis),Max Error (Axis),Mean Error (L2),Max Error (L2),Num Packets,Chamfer Distance,Occupancy IoU
road,0000000001.bin,EB-HC-3D(L2),1.0,0.2795610541593625,,,0.0037877627182751,0.0056214332580566,0.0048717790171947,0.0085386681436443,3323,5.124995067492646e-05,0.891294815579056
road,0000000002.bin,Huffman,0.0,0.6531467567764029,,,0.0,0.0,0.0,0.0,7764,0.0,1.0
road,0000000002.bin,EB-HC(Axis),1.0,0.3423974789734974,,,0.0046608760021626,0.0090000629425048,0.0058333948060926,0.0103929281365734,4070,7.558219284000813e-05,0.8738390487854665
road,0000000002.bin,EB-HC(L2),1.0,0.3488851376818617,,,0.0039023249410092,0.0080000162124633,0.0048717183824446,0.0086615190903309,4147,5.299107913122446e-05,0.891308547217679
road,0000000002.bin,EB-Octree(Axis),1.0,0.5594967908334141,,,0.0001233403309015,0.0080000162124633,0.0001437045657573,0.0100994575356061,6651,1.3608921720995113e-06,0.9996325630766718
road,0000000002.bin,EB-Octree(L2),1.0,0.5551649543932198,,,0.0002681727637536,0.0100000016391277,0.0003007884002376,0.0100001335145179,6599,3.379028565530553e-06,0.9991019064077618
road,0000000002.bin,EB-HC-3D(Axis),1.0,0.2806358295911005,,,0.0037770071066915,0.0051660537719726,0.0048596924567908,0.0085351608963833,3336,5.101073636222459e-05,0.8865716082498043
road,0000000002.bin,EB-HC-3D(L2),1.0,0.2806378487814859,,,0.0037770261988043,0.0051660537719726,0.004859693135102,0.0085351608963833,3336,5.10107395459842e-05,0.8865716082498043
road,0000000003.bin,Huffman,0.0,0.653237775662639,,,0.0,0.0,0.0,0.0,7775,0.0,1.0
road,0000000003.bin,EB-HC(Axis),1.0,0.3428554912051452,,,0.0046601193025708,0.0090000629425048,0.0058285574321132,0.0103929281365734,4081,7.553934006649825e-05,0.8725873176479629
road,0000000003.bin,EB-HC(L2),1.0,0.3493561822102484,,,0.0039039601106196,0.0079998970031738,0.0048739552841144,0.0086614846823587,4158,5.305324067528479e-05,0.8935129469311697
road,0000000003.bin,EB-Octree(Axis),1.0,0.560097278461613,,,0.0001291965745622,0.0070000886917114,0.0001506610785868,0.0099498361278938,6666,1.4440075083308724e-06,0.9997402703921916
road,0000000003.bin,EB-Octree(L2),1.0,0.5552743586020725,,,0.0002829788136295,0.0099999979138374,0.0003172131938934,0.0100001335145179,6609,3.5761241052437507e-06,0.9994395538301712
road,0000000003.bin,EB-HC-3D(Axis),1.0,0.2807100682401148,,,0.0037898665759712,0.0055210590362548,0.0048719095694655,0.0085545054843394,3341,5.127948289029074e-05,0.8916237063452072
road,0000000003.bin,EB-HC-3D(L2),1.0,0.280712756975925,,,0.0037898698356002,0.0055210590362548,0.0048719105030242,0.0085545054843394,3341,5.12794878787943e-05,0.8916237063452072
road,0000000004.bin,Huffman,0.0,0.6536796897290547,,,0.0,0.0,0.0,0.0,7772,0.0,1.0
road,0000000004.bin,EB-HC(Axis),1.0,0.3433538170836092,,,0.0046566524542868,0.0090000033378601,0.005822368691359,0.0103929281365734,4082,7.531023525381137e-05,0.8771593337280849
road,0000000004.bin,EB-HC(L2),1.0,0.3498831807145895,,,0.0038994539063423,0.0080000162124633,0.0048707247560551,0.0086614889833402,4160,5.3004027677406295e-05,0.8959021295405497
road,0000000004.bin,EB-Octree(Axis),1.0,0.5610178889624617,,,0.0001234759838553,0.0070000886917114,0.0001446096222846,0.0099498361278938,6670,1.3837865847641932e-06,0.9997532421243112
road,0000000004.bin,EB-Octree(L2),1.0,0.556094790505876,,,0.0002823933027684,0.0100002288818359,0.0003170725280846,0.0100002288818359,6612,3.5883010245010347e-06,0.9992049239879915
road,0000000004.bin,EB-HC-3D(Axis),1.0,0.2806603519652018,,,0.0037733872886747,0.0054390430450439,0.0048522591294438,0.0085500348969282,3337,5.086969748958295e-05,0.887488352831556
road,0000000004.bin,EB-HC-3D(L2),1.0,0.2806637165759567,,,0.0037733654025942,0.0054390430450439,0.0048522459096346,0.0085500348969282,3337,5.086958716181407e-05,0.887488352831556
